first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Billy,McKinney,OF,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,2200,0.0,4.6,10.0,5.5,2.50
Tucker,Barnhart,C,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,3700,0.0,5.4,10.0,5.5,1.49
Dylan,Carlson,OF,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,3100,0.0,9.6,19.0,5.5,1.77
Luis,Arraez,3B,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,3800,0.0,7.6,18.0,5.5,1.45
Nick,Ahmed,SS,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,2700,0.0,3.2,13.0,5.5,2.04
Jason,Castro,C,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,4500,2.0,4.4,11.0,5.4,1.20
Travis,Shaw,3B,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,4100,0.0,5.4,14.0,5.4,1.32
Jonathan,Davis,OF,,2021-04-20,,TOR,BOS,,,+1.5,8,4,2100,0.0,4.6,17.0,5.3,2.52
Justin,Williams,OF,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,2300,0.0,5.6,14.0,5.3,2.30
Jake,Cave,OF,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,2000,0.0,3.0,10.0,5.3,2.65
Mickey,Moniak,OF,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,2400,0.0,1.8,4.0,5.3,2.21
Nicky,Lopez,SS,,2021-04-20,,KC,TB,,,+1.5,8,3.9,3000,0.0,8.0,19.0,5.2,1.73
Hunter,Renfroe,OF,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,3000,0.0,5.8,9.0,5.2,1.73
Jose,Trevino,C,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,3500,2.0,5.2,8.0,5.2,1.49
Victor,Caratini,C,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,3300,0.0,2.2,5.0,5.2,1.58
Akil,Baddoo,OF,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,3900,0.0,4.4,12.0,5.2,1.33
Omar,Narvaez,C,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,3600,0.0,4.8,9.0,5.1,1.42
Willie,Calhoun,OF,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,2900,2.0,5.6,8.0,5.0,1.72
Gio,Urshela,3B,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,3600,0.0,4.4,10.0,4.9,1.36
Brandon,Crawford,SS,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,3600,0.0,4.4,10.0,4.9,1.36
Jacob,Stallings,C,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3500,0.0,7.2,24.0,4.8,1.37
Francisco,Mejia,C,,2021-04-20,,TB,KC,,,-1.5,8,4.1,3200,0.0,6.6,17.0,4.8,1.50
Sean,Murphy,C,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,4200,5.0,10.4,20.0,4.7,1.12
Buster,Posey,C,DTD,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,3900,0.0,3.4,7.0,4.7,1.21
Mike,Zunino,C,,2021-04-20,,TB,KC,,,-1.5,8,4.1,3400,0.0,7.6,17.0,4.7,1.38
Dom,Nunez,C,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,3800,0.0,4.4,15.0,4.6,1.21
Adolis,Garcia,OF,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,3000,0.0,5.8,17.0,4.5,1.50
Joe,Panik,2B,,2021-04-20,,TOR,BOS,,,+1.5,8,4,2800,0.0,5.0,14.0,4.3,1.54
DJ,Stewart,OF,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,2800,0.0,4.2,10.0,4.3,1.54
Guillermo,Heredia,OF,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,2300,0.0,9.8,27.0,4.2,1.83
Mitch,Moreland,1B,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,3100,0.0,3.4,8.0,4.0,1.29
Tommy,Pham,OF,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,2500,0.0,5.6,14.0,3.8,1.52
Josh,Rojas,2B,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,3100,0.0,4.0,16.0,3.7,1.19
Nick,Maton,2B,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,2500,3.0,3.0,3.0,3.5,1.40
Curt,Casali,C,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,2900,0.0,2.4,8.0,3.4,1.17
Ehire,Adrianza,2B,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,2000,2.0,7.8,16.0,3.4,1.70
Abraham,Toro,3B,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,3100,0.0,2.0,3.0,3.3,1.06
Daniel,Vogelbach,1B,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,2700,0.0,3.2,16.0,3.0,1.11
Matt,Carpenter,2B,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,2800,0.0,1.4,7.0,2.9,1.04
Jace,Peterson,2B,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,2200,0.0,2.4,7.0,2.7,1.23
Sam,Hilliard,OF,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,3200,0.0,0.0,0.0,2.4,0.75
Johan,Camargo,3B,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,2700,0.0,0.4,2.0,2.3,0.85
Blake,Swihart,C,O,2021-04-20,,WAS,STL,,,-1.5,9.5,5,2200,,,,0.0,0.00
Jay,Bruce,1B,O,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,3200,0.0,1.6,8.0,0.0,0.00
Stevie,Wilkerson,1B,O,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,2500,,,,0.0,0.00
Martin,Maldonado,C,O,2021-04-20,,HOU,COL,,,-1.5,10,5.2,3300,0.0,1.2,3.0,0.0,0.00
Robel,Garcia,3B,O,2021-04-20,,HOU,COL,,,-1.5,10,5.2,2300,0.0,1.4,3.0,0.0,0.00
Teoscar,Hernandez,OF,O,2021-04-20,,TOR,BOS,,,+1.5,8,4,4000,0.0,2.0,7.0,0.0,0.00
Freddy,Zamora,SS,O,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,2000,,,,0.0,0.00
Brendan,McKay,1B,O,2021-04-20,,TB,KC,,,-1.5,8,4.1,2500,,,,0.0,0.00
Starling,Marte,OF,O,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,5400,3.0,10.0,18.0,0.0,0.00
Adrian,Sanchez,2B,O,2021-04-20,,WAS,STL,,,-1.5,9.5,5,2200,,,,0.0,0.00
Connor,Joe,OF,O,2021-04-20,,COL,HOU,,,+1.5,10,4.8,2000,,,,0.0,0.00
Danny,Santana,1B,O,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,3400,0.0,5.8,10.0,0.0,0.00
Garrett,Whitley,OF,O,2021-04-20,,TB,KC,,,-1.5,8,4.1,2000,,,,0.0,0.00
Buddy,Reed,OF,O,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,2000,,,,0.0,0.00
Nick,Dini,C,O,2021-04-20,,KC,TB,,,+1.5,8,3.9,2000,,,,0.0,0.00
Cody,Thomas,OF,O,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,2000,,,,0.0,0.00
Frank,Schwindel,1B,O,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,2000,,,,0.0,0.00
Kyle,Garlick,OF,O,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,2400,0.0,3.4,8.0,0.0,0.00
Robinson,Chirinos,C,O,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,2000,0.0,6.4,14.0,0.0,0.00
Andy,Ibanez,2B,O,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,2500,,,,0.0,0.00
Adam,Haseley,OF,O,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,2700,0.0,3.0,15.0,0.0,0.00
Luis,Basabe,OF,O,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,2000,,,,0.0,0.00
Alex,Bregman,3B,O,2021-04-20,,HOU,COL,,,-1.5,10,5.2,5400,0.0,1.6,3.0,0.0,0.00
Jacob,Robson,OF,O,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,2500,,,,0.0,0.00
Yordan,Alvarez,OF,O,2021-04-20,,HOU,COL,,,-1.5,10,5.2,5000,0.0,5.6,17.0,0.0,0.00
Jose,Altuve,2B,O,2021-04-20,,HOU,COL,,,-1.5,10,5.2,5200,2.0,8.0,20.0,0.0,0.00
Heliot,Ramos,OF,O,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,2000,,,,0.0,0.00
Tristen,Lutz,OF,O,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,2000,,,,0.0,0.00
Greg,Jones,SS,O,2021-04-20,,TB,KC,,,-1.5,8,4.1,2000,,,,0.0,0.00
Josh,Jung,3B,O,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,2000,,,,0.0,0.00
Seth,Beer,OF,O,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,2000,,,,0.0,0.00
Wander,Franco,SS,O,2021-04-20,,TB,KC,,,-1.5,8,4.1,2000,,,,0.0,0.00
Ian,Desmond,OF,O,2021-04-20,,COL,HOU,,,+1.5,10,4.8,2000,,,,0.0,0.00
Socrates,Brito,OF,O,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,2000,,,,0.0,0.00
Ronald,Torreyes,3B,O,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,2700,0.0,0.6,3.0,0.0,0.00
Pablo,Reyes,2B,O,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,2000,,,,0.0,0.00
Kevan,Smith,C,O,2021-04-20,,TB,KC,,,-1.5,8,4.1,2700,0.0,4.0,15.0,0.0,0.00
Pete,Kozma,2B,O,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,2000,,,,0.0,0.00
Nick,Castellanos,OF,O,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,5700,0.0,6.8,15.0,0.0,0.00
Andrelton,Simmons,SS,O,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,4000,0.0,6.8,21.0,0.0,0.00
Greg,Bird,1B,O,2021-04-20,,COL,HOU,,,+1.5,10,4.8,2700,,,,0.0,0.00
