first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,hand,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Taylor,Walls,2B,,2023-05-30,,TB,CHC,7,,S,-1.5,8.5,4.9,3900,0.0,8.8,15.0,8.8,2.26
Steven,Kwan,OF,,2023-05-30,,CLE,BAL,1,,L,+1.5,9,4.2,3900,2.0,8.8,16.0,8.7,2.23
Eloy,Jimenez,OF,,2023-05-30,,CWS,LAA,2,,R,-1.5,9,4.8,3200,5.0,15.0,26.0,8.7,2.72
Darin,Ruf,1B,,2023-05-30,,MIL,TOR,6,,R,+1.5,9,4.1,2100,0.0,3.8,7.0,8.7,4.14
J.D.,Davis,3B,,2023-05-30,,SF,PIT,3,,R,-1.5,8.5,4.6,4000,0.0,12.0,32.0,8.7,2.18
Brandon,Drury,1B,,2023-05-30,,LAA,CWS,5,,R,+1.5,9,4.2,4000,2.0,13.0,23.0,8.6,2.15
Brandon,Nimmo,OF,,2023-05-30,,NYM,PHI,1,,L,-1.5,8.5,4.5,4500,0.0,12.0,28.0,8.5,1.89
Tim,Anderson,SS,,2023-05-30,,CWS,LAA,1,,R,-1.5,9,4.8,4700,0.0,8.6,22.0,8.5,1.81
Salvador,Perez,C,,2023-05-30,,KC,STL,2,,R,+1.5,9,3.9,5200,0.0,9.0,17.0,8.5,1.63
Tommy,Edman,2B,,2023-05-30,,STL,KC,1,,S,-1.5,9,5.1,4100,0.0,2.2,9.0,8.5,2.07
Vladimir,Guerrero Jr.,1B,,2023-05-30,,TOR,MIL,3,,R,-1.5,9,4.9,5400,0.0,2.6,7.0,8.5,1.57
Adley,Rutschman,C,,2023-05-30,,BAL,CLE,2,,S,-1.5,9,4.8,5000,0.0,7.4,22.0,8.4,1.68
Max,Kepler,OF,,2023-05-30,,MIN,HOU,7,,L,-1.5,8.5,4.3,3900,0.0,5.8,23.0,8.4,2.15
Christian,Walker,1B,,2023-05-30,,ARI,COL,4,,R,-1.5,8.5,5.2,4600,0.0,3.0,5.0,8.4,1.83
Tyler,Stephenson,C,,2023-05-30,,CIN,BOS,5,,R,+1.5,10,4.4,4400,0.0,9.4,17.0,8.4,1.91
