first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Ian,Krol,P,O,2021-05-29,Early,DET,NYY,,,-1.5,8,3.9,4000,,,,0.0,0.00
Cody,Thomas,OF,O,2021-05-29,Early,OAK,LAA,,,-1.5,7.5,4.2,2000,,,,0.0,0.00
Nick,Dini,C,O,2021-05-29,Early,KC,MIN,,,+1.5,9.5,4.2,2400,,,,0.0,0.00
Adam,Warren,P,O,2021-05-29,Early,NYY,DET,,,+1.5,8,4.1,4000,,,,0.0,0.00
Frank,Schwindel,1B,O,2021-05-29,Early,OAK,LAA,,,-1.5,7.5,4.2,2000,,,,0.0,0.00
Greg,Bird,1B,O,2021-05-29,Early,COL,PIT,,,-1.5,6,3.1,2000,,,,0.0,0.00
Blaine,Hardy,P,O,2021-05-29,Early,MIL,WAS,,,+1.5,6.5,3.1,4000,,,,0.0,0.00
Jeremy,Pena,SS,O,2021-05-29,Early,HOU,SD,,,+1.5,8.5,3.7,2000,,,,0.0,0.00
Rogelio,Armenteros,P,O,2021-05-29,Early,WAS,MIL,,,-1.5,6.5,3.4,4000,,,,0.0,0.00
Eric,Skoglund,P,O,2021-05-29,Early,KC,MIN,,,+1.5,9.5,4.2,4000,,,,0.0,0.00
Evan,Phillips,P,O,2021-05-29,Early,BAL,CWS,,,+1.5,5.5,2.4,4000,0.0,0.0,0.0,0.0,0.00
Jared,Oliva,OF,O,2021-05-29,Early,PIT,COL,,,+1.5,6,2.9,2400,0.0,2.8,8.0,0.0,0.00
Robbie,Ross Jr.,P,O,2021-05-29,Early,DET,NYY,,,-1.5,8,3.9,4000,,,,0.0,0.00
Anthony,Gose,P,O,2021-05-29,Early,CLE,TOR,,,+1.5,9,4.3,4000,,,,0.0,0.00
Brandon,Marsh,OF,O,2021-05-29,Early,LAA,OAK,,,+1.5,7.5,3.3,2000,,,,0.0,0.00
Tim,Beckham,SS,O,2021-05-29,Early,CWS,BAL,,,-1.5,5.5,3.1,2000,,,,0.0,0.00
Colton,Welker,3B,O,2021-05-29,Early,COL,PIT,,,-1.5,6,3.1,2000,,,,0.0,0.00
Kyle,Hart,P,O,2021-05-29,Early,BOS,MIA,,,-1.5,7.5,4.2,4000,-9.7,-2.3,9.6,0.0,0.00
Nick,Ciuffo,C,O,2021-05-29,Early,BAL,CWS,,,+1.5,5.5,2.4,2000,,,,0.0,0.00
Erick,Fedde,P,O,2021-05-29,Early,WAS,MIL,,,-1.5,6.5,3.4,7000,3.1,14.1,26.5,0.0,0.00
Francis,Martes,P,O,2021-05-29,Early,HOU,SD,,,+1.5,8.5,3.7,4000,,,,0.0,0.00
Jonathan,Bowlan,P,O,2021-05-29,Early,KC,MIN,,,+1.5,9.5,4.2,4000,,,,0.0,0.00
Jairo,Solis,P,O,2021-05-29,Early,HOU,SD,,,+1.5,8.5,3.7,4000,,,,0.0,0.00
Hunter,Greene,P,O,2021-05-29,Early,CIN,CHC,,,+1.5,7,3.4,4000,,,,0.0,0.00
MacKenzie,Gore,P,O,2021-05-29,Early,SD,HOU,,,-1.5,8.5,4.8,4000,,,,0.0,0.00
Pete,Kozma,2B,O,2021-05-29,Early,OAK,LAA,,,-1.5,7.5,4.2,2000,,,,0.0,0.00
Jacob,Robson,OF,O,2021-05-29,Early,DET,NYY,,,-1.5,8,3.9,2000,,,,0.0,0.00
Tristen,Lutz,OF,O,2021-05-29,Early,MIL,WAS,,,+1.5,6.5,3.1,2000,,,,0.0,0.00
Paul,Campbell,P,O,2021-05-29,Early,MIA,BOS,,,+1.5,7.5,3.3,5800,0.0,0.0,0.0,0.0,0.00
Ian,Desmond,OF,O,2021-05-29,Early,COL,PIT,,,-1.5,6,3.1,2000,,,,0.0,0.00
Freddy,Zamora,SS,O,2021-05-29,Early,MIL,WAS,,,+1.5,6.5,3.1,2000,,,,0.0,0.00
Carlos,Vargas,P,O,2021-05-29,Early,CLE,TOR,,,+1.5,9,4.3,4000,,,,0.0,0.00
DJ,Johnson,P,O,2021-05-29,Early,CLE,TOR,,,+1.5,9,4.3,4000,,,,0.0,0.00
Tanner,Houck,P,O,2021-05-29,Early,BOS,MIA,,,-1.5,7.5,4.2,6700,3.6,16.7,31.9,0.0,0.00
Michael,Kopech,P,O,2021-05-29,Early,CWS,BAL,,,-1.5,5.5,3.1,5800,1.7,5.9,14.6,0.0,0.00
Gerardo,Reyes,P,O,2021-05-29,Early,LAA,OAK,,,+1.5,7.5,3.3,4000,,,,0.0,0.00
Socrates,Brito,OF,O,2021-05-29,Early,NYY,DET,,,+1.5,8,4.1,2500,,,,0.0,0.00
