Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SS,Manuel Beltre (28030493),Manuel Beltre,28030493,SS,2000,NYY@TOR 05/18/2023 07:07PM ET,TOR,0
SS,Leonardo Jimenez (28030494),Leonardo Jimenez,28030494,SS,2000,NYY@TOR 05/18/2023 07:07PM ET,TOR,0
C,Rodolfo Duran (28030495),Rodolfo Duran,28030495,C,2000,NYY@TOR 05/18/2023 07:07PM ET,NYY,0
1B/OF,Billy McKinney (28030499),Billy McKinney,28030499,1B/OF,2000,NYY@TOR 05/18/2023 07:07PM ET,NYY,0
C,Jose Godoy (28030501),Jose Godoy,28030501,C,2000,NYY@TOR 05/18/2023 07:07PM ET,NYY,0
OF,Kole Calhoun (28030503),Kole Calhoun,28030503,OF,2000,NYY@TOR 05/18/2023 07:07PM ET,NYY,0
OF,Michael Hermosillo (28030504),Michael Hermosillo,28030504,OF,2000,NYY@TOR 05/18/2023 07:07PM ET,NYY,0
3B,Ernie Clement (28030505),Ernie Clement,28030505,3B,2000,NYY@TOR 05/18/2023 07:07PM ET,TOR,0
2B/OF,Otto Lopez (28030507),Otto Lopez,28030507,2B/OF,2000,NYY@TOR 05/18/2023 07:07PM ET,TOR,0
OF,Estevan Florial (28030510),Estevan Florial,28030510,OF,2000,NYY@TOR 05/18/2023 07:07PM ET,NYY,0
OF,Wynton Bernard (28030511),Wynton Bernard,28030511,OF,2000,NYY@TOR 05/18/2023 07:07PM ET,TOR,0
C,Tres Barrera (28030426),Tres Barrera,28030426,C,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
OF,Jahmai Jones (28030449),Jahmai Jones,28030449,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
1B,Luken Baker (28030456),Luken Baker,28030456,1B,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
3B/SS,Kramer Robertson (28030459),Kramer Robertson,28030459,3B/SS,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
SS,Bryson Brigman (28030462),Bryson Brigman,28030462,SS,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Scott Hurst (28030463),Scott Hurst,28030463,OF,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
SS,Eddys Leonard (28030464),Eddys Leonard,28030464,SS,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
3B,Kody Hoese (28030465),Kody Hoese,28030465,3B,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
2B,Devin Mann (28030466),Devin Mann,28030466,2B,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Jose Ramos (28030467),Jose Ramos,28030467,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
3B,Juniel Querecuto (28030472),Juniel Querecuto,28030472,3B,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
OF,Andy Pages (28030473),Andy Pages,28030473,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
SS,Jose Fermin (28030474),Jose Fermin,28030474,SS,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
C,David Freitas (28030478),David Freitas,28030478,C,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,James Jones (28030479),James Jones,28030479,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Jonny DeLuca (28030481),Jonny DeLuca,28030481,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Josh Stowers (28030483),Josh Stowers,28030483,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
2B,Jorbit Vivas (28030484),Jorbit Vivas,28030484,2B,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Jake Vogel (28030485),Jake Vogel,28030485,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
C,Diego Cartaya (28030486),Diego Cartaya,28030486,C,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
SS,Masyn Winn (28030487),Masyn Winn,28030487,SS,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
OF,Moises Gomez (28030491),Moises Gomez,28030491,OF,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
OF,Joshua Baez (28030492),Joshua Baez,28030492,OF,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
C,Ivan Herrera (28030496),Ivan Herrera,28030496,C,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
2B/3B,Yonny Hernandez (28030497),Yonny Hernandez,28030497,2B/3B,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Steven Duggar (28030502),Steven Duggar,28030502,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Ben DeLuzio (28030506),Ben DeLuzio,28030506,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
OF,Oscar Mercado (28030509),Oscar Mercado,28030509,OF,2000,LAD@STL 05/18/2023 07:45PM ET,STL,0
OF/SS,Luke Williams (28030512),Luke Williams,28030512,SS/OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,2
OF,Yusniel Diaz (28030514),Yusniel Diaz,28030514,OF,2000,LAD@STL 05/18/2023 07:45PM ET,LAD,0
