Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1B/OF,Shohei Ohtani (17121782),Shohei Ohtani,17121782,1B/OF,5000,MIN@LAA 04/17/2021 09:07PM ET,LAA,1.41
RP,Brandon Brennan (17122274),Brandon Brennan,17122274,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Rafael Montero (17122275),Rafael Montero,17122275,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,3.54
RP,Wyatt Mills (17122276),Wyatt Mills,17122276,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Andres Munoz (17122277),Andres Munoz,17122277,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Aaron Fletcher (17122278),Aaron Fletcher,17122278,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Will Vest (17122279),Will Vest,17122279,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,4.12
RP,Joey Gerber (17122280),Joey Gerber,17122280,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Casey Sadler (17122281),Casey Sadler,17122281,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,3.05
RP,Drew Steckenrider (17122282),Drew Steckenrider,17122282,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,3.11
SP,Logan Gilbert (17122283),Logan Gilbert,17122283,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Yohan Ramirez (17122284),Yohan Ramirez,17122284,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Keynan Middleton (17122285),Keynan Middleton,17122285,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0.91
RP,Brady Lail (17122286),Brady Lail,17122286,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Paul Sewald (17122287),Paul Sewald,17122287,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Ken Giles (17122288),Ken Giles,17122288,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Jimmy Yacabonis (17122289),Jimmy Yacabonis,17122289,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,JT Chargois (17122290),JT Chargois,17122290,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Domingo Tapia (17122291),Domingo Tapia,17122291,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
RP,Taylor Guerrieri (17122292),Taylor Guerrieri,17122292,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
SP,Anthony Misiewicz (17122293),Anthony Misiewicz,17122293,P,5000,HOU@SEA 04/17/2021 09:10PM ET,SEA,4.7
1B/OF,Jared Walsh (17121784),Jared Walsh,17121784,1B/OF,4900,MIN@LAA 04/17/2021 09:07PM ET,LAA,11.08
3B,Anthony Rendon (17121920),Anthony Rendon,17121920,3B,4900,MIN@LAA 04/17/2021 09:07PM ET,LAA,7.5
SP,Tyler Wells (17122294),Tyler Wells,17122294,P,4900,BAL@TEX 04/17/2021 07:05PM ET,BAL,3.29
SP,Marcos Diplan (17122295),Marcos Diplan,17122295,P,4900,BAL@TEX 04/17/2021 07:05PM ET,BAL,0
SP,Zac Lowther (17122296),Zac Lowther,17122296,P,4900,BAL@TEX 04/17/2021 07:05PM ET,BAL,0
SP,Gray Fenter (17122297),Gray Fenter,17122297,P,4900,BAL@TEX 04/17/2021 07:05PM ET,BAL,0
SP,Conner Greene (17122298),Conner Greene,17122298,P,4900,BAL@TEX 04/17/2021 07:05PM ET,BAL,0
SP,Mac Sceroler (17122299),Mac Sceroler,17122299,P,4900,BAL@TEX 04/17/2021 07:05PM ET,BAL,4.42
3B/OF,Luis Arraez (17121787),Luis Arraez,17121787,3B/OF,4800,MIN@LAA 04/17/2021 09:07PM ET,MIN,7.46
SS,Carlos Correa (17121786),Carlos Correa,17121786,SS,4800,HOU@SEA 04/17/2021 09:10PM ET,HOU,7.85
2B,Nick Solak (17121789),Nick Solak,17121789,2B,4800,BAL@TEX 04/17/2021 07:05PM ET,TEX,8.79
3B,Manny Machado (17121791),Manny Machado,17121791,3B,4700,LAD@SD 04/17/2021 08:40PM ET,SD,10.07
1B,Max Muncy (17121792),Max Muncy,17121792,1B,4700,LAD@SD 04/17/2021 08:40PM ET,LAD,10.71
SS,Isiah Kiner-Falefa (17121790),Isiah Kiner-Falefa,17121790,SS,4700,BAL@TEX 04/17/2021 07:05PM ET,TEX,7.71
3B,Ke'Bryan Hayes (17121921),Ke'Bryan Hayes,17121921,3B,4600,PIT@MIL 04/17/2021 07:10PM ET,PIT,11
C,Will Smith (17121794),Will Smith,17121794,C,4600,LAD@SD 04/17/2021 08:40PM ET,LAD,8.7
OF,Wil Myers (17121795),Wil Myers,17121795,OF,4600,LAD@SD 04/17/2021 08:40PM ET,SD,9.71
OF,Max Kepler (17121793),Max Kepler,17121793,OF,4600,MIN@LAA 04/17/2021 09:07PM ET,MIN,7.07
OF,Yordan Alvarez (17121922),Yordan Alvarez,17121922,OF,4600,HOU@SEA 04/17/2021 09:10PM ET,HOU,8.64
1B,Miguel Sano (17121797),Miguel Sano,17121797,1B,4500,MIN@LAA 04/17/2021 09:07PM ET,MIN,5.36
OF,Michael Brantley (17121796),Michael Brantley,17121796,OF,4500,HOU@SEA 04/17/2021 09:10PM ET,HOU,8.4
1B/2B,Keston Hiura (17121799),Keston Hiura,17121799,1B/2B,4400,PIT@MIL 04/17/2021 07:10PM ET,MIL,5.27
OF/SS,Chris Taylor (17121802),Chris Taylor,17121802,SS/OF,4400,LAD@SD 04/17/2021 08:40PM ET,LAD,9.08
3B,Josh Donaldson (17121798),Josh Donaldson,17121798,3B,4400,MIN@LAA 04/17/2021 09:07PM ET,MIN,6.67
C,Jason Castro (17121804),Jason Castro,17121804,C,4400,HOU@SEA 04/17/2021 09:10PM ET,HOU,8.4
OF,Joey Gallo (17121801),Joey Gallo,17121801,OF,4400,BAL@TEX 04/17/2021 07:05PM ET,TEX,7.57
OF,Cody Bellinger (17121923),Cody Bellinger,17121923,OF,4300,LAD@SD 04/17/2021 08:40PM ET,LAD,7.75
2B,David Fletcher (17121807),David Fletcher,17121807,2B,4300,MIN@LAA 04/17/2021 09:07PM ET,LAA,6
OF,Kyle Tucker (17121806),Kyle Tucker,17121806,OF,4300,HOU@SEA 04/17/2021 09:10PM ET,HOU,8.15
1B,Nate Lowe (17121805),Nate Lowe,17121805,1B,4300,BAL@TEX 04/17/2021 07:05PM ET,TEX,9.29
3B,Travis Shaw (17121809),Travis Shaw,17121809,3B,4200,PIT@MIL 04/17/2021 07:10PM ET,MIL,8.17
2B/OF,Dylan Moore (17121810),Dylan Moore,17121810,2B/OF,4200,HOU@SEA 04/17/2021 09:10PM ET,SEA,5.77
C,Jonah Heim (17121808),Jonah Heim,17121808,C,4200,BAL@TEX 04/17/2021 07:05PM ET,TEX,9.75
2B,Jake Cronenworth (17121814),Jake Cronenworth,17121814,2B,4100,LAD@SD 04/17/2021 08:40PM ET,SD,8
SS,Andrelton Simmons (17121925),Andrelton Simmons,17121925,SS,4100,MIN@LAA 04/17/2021 09:07PM ET,MIN,7.1
