Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Tony Wolters (18857223),Tony Wolters,18857223,C,2300,NYM@LAD 08/22/2021 04:10PM ET,LAD,1.79
1B,Albert Pujols (18857224),Albert Pujols,18857224,1B,2300,NYM@LAD 08/22/2021 04:10PM ET,LAD,5.49
OF,Travis Jankowski (18857225),Travis Jankowski,18857225,OF,2300,PHI@SD 08/22/2021 03:40PM ET,PHI,3.67
OF,Luke Williams (18857226),Luke Williams,18857226,OF,2300,PHI@SD 08/22/2021 03:40PM ET,PHI,2.82
2B/SS,Ha-Seong Kim (18857227),Ha-Seong Kim,18857227,2B/SS,2300,PHI@SD 08/22/2021 03:40PM ET,SD,3.97
OF,Cameron Maybin (18857230),Cameron Maybin,18857230,OF,2200,NYM@LAD 08/22/2021 04:10PM ET,NYM,2.44
OF,Alex Dickerson (18857229),Alex Dickerson,18857229,OF,2200,SF@OAK 08/22/2021 04:07PM ET,SF,5.12
3B/SS,Vimael Machin (18857231),Vimael Machin,18857231,3B/SS,2200,SF@OAK 08/22/2021 04:07PM ET,OAK,1.46
C,Curt Casali (18857233),Curt Casali,18857233,C,2200,SF@OAK 08/22/2021 04:07PM ET,SF,5.18
1B/OF,Matt Beaty (18857235),Matt Beaty,18857235,1B/OF,2100,NYM@LAD 08/22/2021 04:10PM ET,LAD,3.83
2B,Andy Burns (18857237),Andy Burns,18857237,2B,2100,NYM@LAD 08/22/2021 04:10PM ET,LAD,2.56
C,Rafael Marchan (18857234),Rafael Marchan,18857234,C,2100,PHI@SD 08/22/2021 03:40PM ET,PHI,3
OF/SS,Thairo Estrada (18857238),Thairo Estrada,18857238,SS/OF,2100,SF@OAK 08/22/2021 04:07PM ET,SF,5.21
1B,Jose Martinez (18857242),Jose Martinez,18857242,1B,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,0
2B,Robinson Cano (18857245),Robinson Cano,18857245,2B,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,0
OF,Luke Raley (18857247),Luke Raley,18857247,OF,2000,NYM@LAD 08/22/2021 04:10PM ET,LAD,2.03
C,Tomas Nido (18857249),Tomas Nido,18857249,C,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,4
OF,Steven Souza Jr. (18857250),Steven Souza Jr.,18857250,OF,2000,NYM@LAD 08/22/2021 04:10PM ET,LAD,2.92
2B,Travis Blankenhorn (18857251),Travis Blankenhorn,18857251,2B,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,1.71
C,Anthony Bemboom (18857254),Anthony Bemboom,18857254,C,2000,NYM@LAD 08/22/2021 04:10PM ET,LAD,3.5
OF,Mark Payton (18857255),Mark Payton,18857255,OF,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,0.83
OF,Josh Reddick (18857257),Josh Reddick,18857257,OF,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,4.39
OF,Mason Williams (18857261),Mason Williams,18857261,OF,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,2.71
3B/OF,Brandon Drury (18857264),Brandon Drury,18857264,3B/OF,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,3.57
2B,Wilfredo Tovar (18857266),Wilfredo Tovar,18857266,2B,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,1.67
1B/3B,Edwin Rios (18857267),Edwin Rios,18857267,1B/3B,2000,NYM@LAD 08/22/2021 04:10PM ET,LAD,1.88
OF,Albert Almora Jr. (18857270),Albert Almora Jr.,18857270,OF,2000,NYM@LAD 08/22/2021 04:10PM ET,NYM,0.84
